longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room ,population_per_household
-118.57,34.2,0.68627451,2559.0,469.0,0.037977522,445.0,0.279782348,0.384536559,5.750561797752809,0.18327471668620554,8.534274606741573e-05
-117.88,34.11,0.568627451,3082.0,602.0,0.056195521,619.0,0.251113778,0.345773832,4.978998384491114,0.1953277092796885,9.078436348949919e-05
-120.85,37.51,0.274509804,1131.0,285.0,0.020320076,281.0,0.072633481,0.161032326,4.02491103202847,0.2519893899204244,7.231343772241993e-05
-122.44,37.8,1.0,2865.0,593.0,0.028756411,577.0,0.327857547,1.0,4.965337954939342,0.20698080279232112,4.98378006932409e-05
-122.33,37.58,0.764705882,2362.0,468.0,0.027719387,425.0,0.295982124,0.71113315,5.557647058823529,0.19813717188823032,6.522208705882354e-05
-118.47,34.01,0.843137255,2017.0,343.0,0.026766445,382.0,0.386305016,0.95896718,5.280104712041885,0.1700545364402578,7.00692277486911e-05
-117.04,32.81,0.215686275,2880.0,406.0,0.038622159,418.0,0.416635633,0.493195904,6.889952153110048,0.14097222222222222,9.2397509569378e-05
-117.03,32.71,0.647058824,2328.0,444.0,0.047114549,429.0,0.189659453,0.174434332,5.426573426573427,0.19072164948453607,0.00010982412354312354
-122.43,37.71,1.0,1508.0,278.0,0.03181143,304.0,0.242996648,0.518556625,4.9605263157894735,0.1843501326259947,0.00010464286184210527
-121.35,38.0,0.098039216,1649.0,369.0,0.020432187,350.0,0.201597219,0.224331034,4.711428571428572,0.22377198302001214,5.837767714285715e-05
-118.35,34.03,0.941176471,2334.0,530.0,0.037304857,447.0,0.095867643,0.224743403,5.221476510067114,0.22707797772065125,8.345605592841162e-05
-117.13,32.92,0.31372549,1481.0,315.0,0.027999664,300.0,0.215148757,0.305980182,4.9366666666666665,0.21269412559081702,9.333221333333333e-05
-117.17,34.25,0.274509804,4236.0,753.0,0.019619384,255.0,0.21121088,0.310310061,16.611764705882354,0.17776203966005666,7.693876078431372e-05
-117.01,34.89,0.490196078,2599.0,498.0,0.037248802,443.0,0.15309444,0.114228395,5.866817155756208,0.19161215852250865,8.408307449209931e-05
-117.25,34.15,0.568627451,1770.0,380.0,0.027663331,348.0,0.193107681,0.170310638,5.086206896551724,0.21468926553672316,7.949233045977011e-05
-117.29,32.81,0.666666667,1878.0,308.0,0.016676476,257.0,0.445193859,1.0,7.307392996108949,0.16400425985090522,6.488901167315175e-05
-119.12,35.39,0.235294118,1264.0,202.0,0.015387203,187.0,0.282092661,0.163506542,6.759358288770054,0.15981012658227847,8.228450802139038e-05
-122.43,37.43,0.31372549,11999.0,2249.0,0.153143306,1989.0,0.299347595,0.699586806,6.032679738562091,0.18743228602383533,7.699512619406738e-05
-121.89,37.35,0.823529412,1185.0,296.0,0.026065753,244.0,0.167245969,0.321237851,4.85655737704918,0.249789029535865,0.00010682685655737705
-122.31,37.56,0.862745098,1792.0,301.0,0.023150873,318.0,0.303540641,0.649690104,5.635220125786163,0.16796875,7.280148742138365e-05
-118.06,34.08,0.647058824,1197.0,260.0,0.026318002,245.0,0.201397222,0.358969654,4.885714285714286,0.2172096908939014,0.00010742041632653061
-117.89,33.86,0.529411765,1395.0,398.0,0.0341097,362.0,0.193162853,0.368660335,3.8535911602209945,0.2853046594982079,9.42256906077348e-05
-116.93,32.81,0.333333333,2447.0,466.0,0.044003475,472.0,0.147791065,0.227629989,5.184322033898305,0.19043727012668574,9.322770127118645e-05
-120.49,37.31,0.862745098,1834.0,421.0,0.039294823,407.0,0.107046799,0.118352089,4.506142506142506,0.22955288985823338,9.654747665847666e-05
-122.42,37.76,1.0,1190.0,400.0,0.035511085,332.0,0.10572268,0.432989967,3.5843373493975905,0.33613445378151263,0.00010696109939759036
-119.56,36.51,0.156862745,3860.0,809.0,0.060371647,770.0,0.138163612,0.113609841,5.012987012987013,0.2095854922279793,7.840473636363637e-05
-122.01,37.4,0.254901961,4841.0,1130.0,0.02270243,517.0,0.224927932,0.25257834,9.363636363636363,0.2334228465193142,4.391185686653772e-05
-118.94,34.18,0.450980392,3689.0,585.0,0.053112475,581.0,0.373960359,0.462680566,6.349397590361446,0.15857956085660072,9.141561962134251e-05
-121.61,39.13,0.392156863,1432.0,328.0,0.026065753,336.0,0.081543703,0.141857147,4.261904761904762,0.22905027932960895,7.757664583333334e-05
-117.66,34.07,0.62745098,2081.0,409.0,0.02816783,375.0,0.143935946,0.253815448,5.549333333333333,0.19654012493993273,7.511421333333334e-05
-118.2,33.97,0.529411765,2474.0,702.0,0.079234283,694.0,0.155453028,0.311753354,3.564841498559078,0.2837510105092967,0.00011417043659942363
-118.11,33.82,0.705882353,1756.0,345.0,0.023347067,335.0,0.26724459,0.418969406,5.24179104477612,0.19646924829157175,6.969273731343284e-05
-120.67,35.62,0.098039216,12779.0,2441.0,0.170464419,2157.0,0.232148522,0.315670863,5.924432081594808,0.19101651146412083,7.90284742698192e-05
-122.17,37.78,0.803921569,1524.0,260.0,0.018161944,267.0,0.219831451,0.293402914,5.707865168539326,0.17060367454068243,6.802226217228463e-05
-122.44,37.7,0.098039216,3523.0,664.0,0.047703131,608.0,0.30564406,0.501237108,5.7944078947368425,0.18847573091115527,7.84590970394737e-05
-119.79,36.85,0.196078431,2596.0,619.0,0.049384792,539.0,0.100081378,0.080414101,4.816326530612245,0.2384437596302003,9.162299072356215e-05
-121.52,37.75,0.333333333,1544.0,272.0,0.023038762,286.0,0.263651536,0.643916932,5.398601398601398,0.17616580310880828,8.055511188811188e-05
-117.24,33.2,0.470588235,1631.0,415.0,0.029204854,386.0,0.134522282,0.273196812,4.225388601036269,0.2544451256897609,7.566024352331606e-05
-119.17,34.19,0.529411765,1444.0,508.0,0.060035315,437.0,0.082516103,0.329897609,3.3043478260869565,0.3518005540166205,0.00013738058352402745
-122.3,37.88,0.862745098,453.0,146.0,0.020908658,137.0,0.067247348,0.355670698,3.3065693430656933,0.32229580573951433,0.0001526179416058394
-119.78,34.44,0.529411765,2864.0,495.0,0.038145688,482.0,0.29896829,0.697731143,5.941908713692946,0.17283519553072627,7.914043153526971e-05
-121.76,41.5,0.588235294,602.0,153.0,0.003055018,47.0,0.039089116,0.039589527,12.808510638297872,0.2541528239202658,6.500038297872341e-05
-118.35,34.18,0.882352941,2711.0,491.0,0.035707279,490.0,0.260830885,0.432371413,5.53265306122449,0.18111398008115087,7.287199795918368e-05
-118.39,34.01,0.666666667,4424.0,918.0,0.058802096,888.0,0.239231183,0.701236284,4.981981981981982,0.20750452079566004,6.621857657657657e-05
-119.54,38.51,0.254901961,1250.0,272.0,0.020123882,234.0,0.127591344,0.166393128,5.3418803418803416,0.2176,8.599949572649573e-05
-122.42,37.78,1.0,1254.0,469.0,0.025000701,456.0,0.113908774,0.355670698,2.75,0.3740031897926635,5.482609868421053e-05
-117.09,32.61,0.392156863,1945.0,430.0,0.037332885,419.0,0.217017696,0.202063084,4.64200477326969,0.2210796915167095,8.909996420047734e-05
-118.27,33.91,0.803921569,1786.0,358.0,0.036856414,373.0,0.146556599,0.177527103,4.7882037533512065,0.20044792833146696,9.881076139410187e-05
-121.9,36.6,0.745098039,1629.0,423.0,0.022450181,386.0,0.135611923,0.456701209,4.22020725388601,0.2596685082872928,5.816109067357513e-05
-118.37,34.12,0.647058824,2821.0,399.0,0.023543261,391.0,0.766548048,1.0,7.2148337595907925,0.141439205955335,6.0212943734015345e-05
-117.16,33.61,0.039215686,2744.0,428.0,0.034193783,366.0,0.296168329,0.41299005,7.497267759562842,0.15597667638483964,9.342563661202185e-05
-117.25,33.36,0.098039216,3725.0,960.0,0.079318367,915.0,0.125618957,0.478350605,4.0710382513661205,0.25771812080536916,8.668673989071039e-05
-117.21,32.84,0.647058824,2158.0,366.0,0.029232882,335.0,0.278637536,0.344536724,6.441791044776119,0.1696014828544949,8.726233432835822e-05
-121.9,38.03,0.980392157,2982.0,689.0,0.05123462,608.0,0.103688225,0.149898351,4.904605263157895,0.23105298457411133,8.426746710526316e-05
-118.42,34.12,0.509803922,2089.0,303.0,0.018246027,270.0,0.819078358,1.0,7.737037037037037,0.1450454763044519,6.757787777777778e-05
-118.1,33.9,0.705882353,1061.0,202.0,0.021441184,206.0,0.293106302,0.302887411,5.150485436893204,0.19038642789820923,0.00010408341747572815
-122.14,37.67,0.705882353,3342.0,435.0,0.045741192,557.0,0.296092468,0.35443359,6.0,0.13016157989228008,8.212063195691203e-05
-122.43,37.79,1.0,3020.0,842.0,0.03618375,769.0,0.202590309,1.0,3.9271781534460337,0.27880794701986755,4.705299089726918e-05
-121.35,38.58,0.37254902,2992.0,378.0,0.030886516,368.0,0.562564654,0.629277817,8.130434782608695,0.12633689839572193,8.393075e-05
-117.62,33.42,0.431372549,2656.0,515.0,0.027887553,435.0,0.243410436,1.0,6.105747126436782,0.19390060240963855,6.41093172413793e-05
-118.27,33.96,0.725490196,1126.0,270.0,0.027915581,265.0,0.003420642,0.15814574,4.249056603773585,0.23978685612788633,0.00010534181509433962
-117.69,34.04,0.078431373,4459.0,896.0,0.056756075,881.0,0.242044937,0.345567647,5.061293984108967,0.20094191522762953,6.442233257661748e-05
-118.16,33.91,0.529411765,2922.0,739.0,0.084363351,673.0,0.169183873,0.231135129,4.341753343239227,0.2529089664613279,0.00012535416196136703
-118.24,33.93,0.705882353,1027.0,258.0,0.023010735,248.0,0.069881795,0.147011765,4.141129032258065,0.25121713729308665,9.278522177419355e-05
-122.29,37.85,1.0,477.0,119.0,0.006025954,106.0,0.142639412,0.216496014,4.5,0.24947589098532494,5.684862264150943e-05
-118.2,33.92,0.862745098,1283.0,435.0,0.028644301,248.0,0.191714597,0.260207174,5.173387096774194,0.33904910366328916,0.00011550121370967743
-118.08,34.14,0.862745098,2923.0,604.0,0.053252614,560.0,0.184342285,0.42000033,5.2196428571428575,0.20663701676359905,9.509395357142857e-05
-119.82,36.77,0.68627451,2252.0,468.0,0.031222848,442.0,0.166080468,0.104331529,5.095022624434389,0.20781527531083482,7.063992760180995e-05
-118.52,34.3,0.31372549,4542.0,621.0,0.060007287,597.0,0.57563344,0.898348873,7.608040201005025,0.13672391017173052,0.00010051471859296483
-121.2,38.68,0.156862745,2200.0,422.0,0.026205891,369.0,0.206183363,0.265567977,5.9620596205962055,0.1918181818181818,7.101867479674797e-05
-120.65,35.27,0.509803922,2034.0,341.0,0.021441184,316.0,0.258010234,0.502886586,6.436708860759493,0.16764995083579154,6.785184810126582e-05
-117.87,34.06,0.470588235,3652.0,470.0,0.042658146,484.0,0.663777051,0.852575866,7.545454545454546,0.12869660460021906,8.81366652892562e-05
-117.87,33.63,0.156862745,6163.0,1004.0,0.053504863,903.0,0.712335002,1.0,6.825027685492802,0.1629076748336849,5.9252339977851604e-05
-117.15,32.75,0.764705882,2261.0,579.0,0.025224922,525.0,0.135522269,0.378763387,4.306666666666667,0.2560813799203892,4.804747047619048e-05
-121.42,38.65,0.392156863,2274.0,495.0,0.032343956,445.0,0.110212273,0.071754343,5.110112359550562,0.21767810026385223,7.268304719101124e-05
-119.28,34.42,0.431372549,4763.0,828.0,0.061520783,771.0,0.297278658,0.614432518,6.17769130998703,0.1738400167961369,7.979349286640727e-05
-118.4,33.87,0.647058824,3145.0,786.0,0.037809356,727.0,0.317078385,0.937730154,4.325997248968363,0.24992050874403815,5.200736726272353e-05
-118.13,34.04,0.764705882,1444.0,312.0,0.024608313,303.0,0.179887174,0.423711655,4.765676567656766,0.21606648199445982,8.121555445544555e-05
-124.02,40.8,0.411764706,2588.0,435.0,0.033493091,442.0,0.239948415,0.24515569,5.855203619909502,0.16808346213292116,7.577622398190046e-05
-117.9,33.74,0.333333333,1884.0,442.0,0.053588946,442.0,0.129543041,0.312784277,4.262443438914027,0.2346072186836518,0.00012124195927601809
-119.57,36.7,0.117647059,1761.0,309.0,0.027214888,308.0,0.222493483,0.142063332,5.717532467532467,0.17546848381601363,8.836002597402598e-05
-117.8,33.67,0.058823529,3345.0,552.0,0.042658146,539.0,0.434221597,0.647628257,6.205936920222634,0.16502242152466368,7.914312801484231e-05
-120.26,37.99,0.215686275,2726.0,517.0,0.037781328,474.0,0.206900594,0.189898186,5.751054852320675,0.1896551724137931,7.970744303797469e-05
-121.3,38.67,0.37254902,1234.0,208.0,0.018105889,211.0,0.300161377,0.263918499,5.848341232227488,0.1685575364667747,8.580990047393365e-05
-117.11,32.77,1.0,1484.0,224.0,0.013873707,223.0,0.421056261,0.652370506,6.654708520179372,0.1509433962264151,6.221393273542601e-05
-118.14,34.7,0.215686275,1984.0,614.0,0.029933574,574.0,0.051951008,0.17958895,3.456445993031359,0.3094758064516129,5.2149083623693383e-05
-117.26,34.24,0.176470588,4750.0,844.0,0.0341097,428.0,0.279561661,0.242062919,11.098130841121495,0.17768421052631578,7.969556074766356e-05
-122.33,37.97,0.862745098,1982.0,376.0,0.032960565,398.0,0.210093654,0.238763964,4.9798994974874375,0.18970736629667004,8.281548994974874e-05
-117.99,33.71,0.31372549,1600.0,458.0,0.050449844,432.0,0.157694377,0.415876636,3.7037037037037037,0.28625,0.0001167820462962963
-117.96,33.86,0.607843137,2366.0,505.0,0.035875445,477.0,0.196666253,0.360825316,4.960167714884696,0.21344040574809806,7.521057651991614e-05
-119.25,36.56,0.666666667,1675.0,373.0,0.031615236,316.0,0.080847161,0.090929522,5.300632911392405,0.22268656716417912,0.00010004821518987341
-119.18,34.16,0.215686275,460.0,101.0,0.011267132,103.0,0.329540282,0.31422757,4.466019417475728,0.21956521739130436,0.00010938963106796116
-120.15,39.2,0.254901961,1382.0,242.0,0.003867821,66.0,0.248389677,0.553195657,20.939393939393938,0.17510853835021709,5.860334848484848e-05
-117.66,34.05,0.098039216,5129.0,1119.0,0.070910059,949.0,0.215521165,0.203300193,5.40463645943098,0.2181711834665627,7.472082086406744e-05
-117.05,32.72,0.666666667,1777.0,369.0,0.032371984,353.0,0.200742059,0.210310473,5.0339943342776206,0.2076533483398987,9.170533711048158e-05
-117.98,33.82,0.647058824,1290.0,220.0,0.024215925,241.0,0.348181404,0.418763222,5.352697095435684,0.17054263565891473,0.00010048101659751037
-121.28,38.64,0.352941176,3574.0,669.0,0.038397937,643.0,0.215852195,0.468247554,5.558320373250389,0.1871852266368215,5.971685381026439e-05
-118.26,33.88,0.68627451,1212.0,222.0,0.021637378,224.0,0.348905532,0.250516493,5.410714285714286,0.18316831683168316,9.659543749999999e-05
-117.86,34.1,0.431372549,2535.0,490.0,0.037108663,466.0,0.213638433,0.341443953,5.439914163090129,0.1932938856015779,7.963232403433476e-05
-118.47,34.02,0.725490196,2163.0,651.0,0.049216626,584.0,0.126777562,0.582473887,3.703767123287671,0.30097087378640774,8.427504452054795e-05
-117.11,32.75,0.37254902,1667.0,469.0,0.036127694,445.0,0.109612281,0.177527103,3.746067415730337,0.28134373125374923,8.118582921348315e-05
-122.44,37.78,0.705882353,1235.0,314.0,0.013397236,297.0,0.219831451,0.984121715,4.158249158249158,0.25425101214574897,4.510853872053872e-05
-124.15,40.78,0.784313725,2127.0,358.0,0.025449144,349.0,0.184218149,0.183918829,6.0945558739255015,0.16831217677480018,7.292018338108882e-05
-122.4,37.6,1.0,1380.0,203.0,0.014770593,210.0,0.394553179,0.835668719,6.571428571428571,0.1471014492753623,7.033615714285714e-05
-121.47,41.12,0.411764706,2737.0,512.0,0.03265226,442.0,0.160694335,0.151960198,6.1923076923076925,0.18706613080014614,7.387389140271494e-05
-120.79,38.54,0.647058824,1133.0,254.0,0.013789624,187.0,0.106901974,0.111135624,6.0588235294117645,0.22418358340688438,7.374130481283423e-05
-118.25,33.92,0.843137255,1737.0,363.0,0.033100703,343.0,0.140439442,0.166805498,5.0641399416909625,0.20898100172711573,9.650350728862974e-05
-117.17,34.12,0.019607843,3867.0,573.0,0.035651223,433.0,0.338884981,0.308042029,8.930715935334874,0.14817688130333592,8.233538799076213e-05
-122.36,40.57,0.588235294,431.0,90.0,0.006390314,78.0,0.116143226,0.12845514,5.5256410256410255,0.2088167053364269,8.192710256410257e-05
-118.41,34.14,0.62745098,778.0,143.0,0.007147061,130.0,0.361243293,0.995049505,5.984615384615385,0.18380462724935734,5.4977392307692305e-05
-118.47,34.03,0.588235294,2642.0,681.0,0.036435999,625.0,0.213707397,0.671133315,4.2272,0.25775927327781983,5.8297598399999997e-05
-118.29,33.72,0.470588235,2469.0,584.0,0.035034614,535.0,0.185742266,0.5,4.614953271028037,0.23653300931551235,6.54852598130841e-05
-118.14,33.95,0.843137255,1812.0,338.0,0.022954679,314.0,0.432718169,0.575463606,5.770700636942675,0.18653421633554085,7.310407324840763e-05
-118.28,33.79,0.529411765,1895.0,420.0,0.039771294,389.0,0.267699756,0.363505718,4.87146529562982,0.22163588390501318,0.00010223983033419023
-122.04,37.9,0.37254902,5467.0,1044.0,0.064659884,963.0,0.358526089,0.537731803,5.677050882658359,0.19096396561185294,6.714422014537902e-05
-118.02,33.65,0.725490196,2548.0,646.0,0.021076824,399.0,0.161052951,0.810926553,6.385964912280702,0.25353218210361067,5.2824120300751885e-05
-121.91,37.24,0.450980392,5046.0,1001.0,0.068555733,968.0,0.290471856,0.535257587,5.212809917355372,0.19837495045580658,7.08220382231405e-05
-122.03,37.37,0.784313725,2123.0,425.0,0.028840494,435.0,0.289361526,0.556288428,4.880459770114943,0.20018841262364578,6.629998620689655e-05
-121.8,37.35,0.274509804,2781.0,498.0,0.03884638,475.0,0.352691687,0.429484827,5.854736842105263,0.1790722761596548,8.178185263157894e-05
-122.17,37.72,0.078431373,1692.0,398.0,0.022730458,328.0,0.218141819,0.295464761,5.158536585365853,0.23522458628841608,6.930017682926829e-05
-117.88,33.7,0.450980392,534.0,88.0,0.006894812,74.0,0.332788513,0.464948598,7.216216216216216,0.1647940074906367,9.317313513513513e-05
-116.96,32.79,0.352941176,3008.0,693.0,0.065528742,689.0,0.145432477,0.224331034,4.365747460087083,0.23038563829787234,9.510702757619738e-05
-118.86,34.19,0.549019608,1326.0,185.0,0.016340144,187.0,0.417063213,0.841029522,7.090909090909091,0.13951734539969834,8.738044919786096e-05
-122.29,38.31,0.862745098,3075.0,754.0,0.045741192,723.0,0.122219004,0.257320588,4.253112033195021,0.24520325203252033,6.326582572614108e-05
-117.99,33.84,0.588235294,2982.0,547.0,0.053028392,570.0,0.304244079,0.495876306,5.231578947368421,0.18343393695506371,9.303226666666667e-05
-118.49,34.04,0.960784314,2597.0,340.0,0.026934611,339.0,0.883001614,1.0,7.660766961651918,0.13092029264536004,7.945312979351033e-05
-120.45,34.65,0.509803922,2215.0,578.0,0.043190672,527.0,0.098329678,0.248042276,4.20303605313093,0.26094808126410834,8.195573434535105e-05
-118.75,34.33,0.509803922,534.0,85.0,0.006726646,77.0,0.536461566,0.64948392,6.935064935064935,0.15917602996254682,8.735903896103896e-05
-121.31,38.0,0.666666667,2097.0,351.0,0.027298971,358.0,0.268679053,0.192578587,5.85754189944134,0.16738197424892703,7.625410893854748e-05
-118.1,34.01,0.431372549,1724.0,576.0,0.037360913,542.0,0.057695756,0.34701094,3.180811808118081,0.33410672853828305,6.893157380073801e-05
-118.43,34.3,0.62745098,2443.0,498.0,0.044788251,484.0,0.242920787,0.270104041,5.047520661157025,0.20384772820302907,9.253770867768595e-05
-121.62,36.71,0.450980392,4195.0,706.0,0.061576838,647.0,0.265182549,0.335670781,6.483771251931993,0.16829558998808106,9.517285625965997e-05
-118.75,34.42,0.529411765,1000.0,206.0,0.015191009,154.0,0.13219128,0.364330456,6.4935064935064934,0.206,9.864291558441558e-05
-117.06,33.01,0.156862745,2470.0,417.0,0.02525295,427.0,0.270479028,0.400412782,5.784543325526932,0.16882591093117408,5.91403981264637e-05
-122.71,38.91,0.37254902,41.0,18.0,0.00255052,10.0,0.060350892,0.082475949,4.1,0.43902439024390244,0.000255052
-122.26,37.46,0.490196078,5067.0,750.0,0.055859189,728.0,0.448283472,1.0,6.960164835164835,0.14801657785671996,7.672965521978021e-05
-122.18,37.79,0.784313725,1411.0,233.0,0.017461252,214.0,0.454310975,0.465360968,6.593457943925234,0.16513111268603828,8.15946355140187e-05
-117.32,34.09,0.568627451,1129.0,251.0,0.02889655,237.0,0.130467166,0.131135542,4.763713080168777,0.22232063773250665,0.00012192637130801688
-117.86,33.76,0.647058824,3153.0,561.0,0.046974411,532.0,0.29023048,0.392371578,5.926691729323308,0.1779257849666984,8.829776503759398e-05
-121.06,37.73,0.078431373,2256.0,420.0,0.03483842,397.0,0.305078551,0.290516328,5.682619647355164,0.18617021276595744,8.77542065491184e-05
-118.41,34.24,0.725490196,490.0,101.0,0.011183049,100.0,0.181038882,0.331753271,4.9,0.20612244897959184,0.00011183049
-122.07,37.58,0.294117647,1644.0,251.0,0.028868522,267.0,0.414594281,0.472783617,6.157303370786517,0.152676399026764,0.0001081218052434457
-117.06,33.17,0.058823529,5465.0,974.0,0.079626671,950.0,0.272258314,0.329485239,5.752631578947368,0.17822506861848125,8.381754842105263e-05
-117.26,32.85,0.803921569,1761.0,329.0,0.013369209,255.0,0.336464325,1.0,6.905882352941177,0.18682566723452584,5.24282705882353e-05
-122.47,37.75,0.882352941,3238.0,544.0,0.036155722,470.0,0.390291168,0.756081418,6.889361702127659,0.16800494132180357,7.692706808510639e-05
-118.1,33.9,0.764705882,1880.0,377.0,0.03436195,378.0,0.270120412,0.32907287,4.973544973544974,0.20053191489361702,9.090462962962964e-05
-118.21,33.92,0.784313725,1722.0,363.0,0.040051571,326.0,0.192942166,0.280825646,5.282208588957055,0.21080139372822299,0.00012285757975460124
-115.6,33.2,0.705882353,709.0,187.0,0.010846717,142.0,0.134563661,0.118558274,4.992957746478873,0.2637517630465444,7.63853309859155e-05
-117.43,33.93,0.274509804,4836.0,1368.0,0.084335323,1240.0,0.116315637,0.235671193,3.9,0.28287841191067,6.801235725806452e-05
-124.08,40.94,0.333333333,1550.0,345.0,0.026289974,335.0,0.125156894,0.113609841,4.626865671641791,0.22258064516129034,7.847753432835821e-05
-118.28,33.96,0.803921569,1206.0,304.0,0.032624233,250.0,0.076902388,0.177939472,4.824,0.25207296849087896,0.000130496932
-118.33,33.97,0.843137255,2526.0,579.0,0.039799322,573.0,0.140439442,0.296495685,4.408376963350785,0.22921615201900236,6.945780453752182e-05
-119.63,36.64,0.62745098,1036.0,181.0,0.017293086,174.0,0.200742059,0.196702282,5.954022988505747,0.17471042471042472,9.938555172413793e-05
-121.53,39.53,0.666666667,1806.0,293.0,0.01905883,295.0,0.276941008,0.157114816,6.122033898305085,0.16223698781838317,6.46062033898305e-05
-118.86,34.22,0.490196078,1775.0,295.0,0.028055719,323.0,0.350657232,0.488041286,5.495356037151703,0.16619718309859155,8.685981114551083e-05
-117.27,33.93,0.019607843,337.0,55.0,0.003139101,49.0,0.179604419,0.308866768,6.877551020408164,0.1632047477744807,6.406328571428571e-05
-118.19,34.04,0.823529412,1682.0,422.0,0.047731158,409.0,0.110550199,0.285155525,4.112469437652812,0.25089179548156954,0.00011670209779951101
-117.06,33.13,0.215686275,8742.0,2114.0,0.135962331,1957.0,0.158728845,0.264949423,4.467041389882473,0.24182109357126516,6.947487531936638e-05
-122.45,37.76,1.0,1457.0,292.0,0.017321113,315.0,0.286051227,0.89690558,4.625396825396826,0.2004118050789293,5.498766031746032e-05
-122.27,38.04,0.901960784,1685.0,405.0,0.023319039,372.0,0.12485345,0.246392798,4.529569892473118,0.2403560830860534,6.268558870967742e-05
-117.02,32.84,0.31372549,4013.0,673.0,0.063342582,661.0,0.319381802,0.274846289,6.071104387291982,0.1677049588836282,9.582841452344932e-05
-120.84,37.07,0.450980392,1520.0,335.0,0.024636341,306.0,0.117377691,0.175259071,4.967320261437909,0.22039473684210525,8.051091830065359e-05
-121.82,39.76,0.431372549,6010.0,1116.0,0.075870961,1149.0,0.172887271,0.190310555,5.230635335073977,0.18569051580698837,6.603216797214969e-05
-122.92,38.97,0.37254902,2067.0,384.0,0.02525295,333.0,0.171963145,0.245774244,6.207207207207207,0.18577648766328012,7.583468468468469e-05
-118.26,33.8,0.784313725,2004.0,481.0,0.046385829,456.0,0.184687108,0.321856405,4.394736842105263,0.24001996007984033,0.00010172330921052633
-118.4,33.93,0.666666667,2217.0,447.0,0.027943608,450.0,0.291858043,0.744535074,4.926666666666667,0.20162381596752368,6.209690666666667e-05
-118.36,33.94,0.745098039,1390.0,410.0,0.046610051,371.0,0.193493883,0.29237199,3.746630727762803,0.2949640287769784,0.00012563356064690026
-116.76,32.74,0.254901961,4085.0,751.0,0.059586872,688.0,0.292189073,0.411340572,5.9375,0.18384332925336597,8.660882558139534e-05
-119.76,36.72,0.450980392,1240.0,265.0,0.028924577,232.0,0.163797741,0.094022293,5.344827586206897,0.21370967741935484,0.00012467490086206896
-118.59,34.11,0.666666667,2396.0,472.0,0.029457104,457.0,0.41037365,0.808246152,5.2428884026258205,0.19699499165275458,6.44575579868709e-05
-118.27,34.05,1.0,1292.0,864.0,0.058241543,724.0,0.031475428,0.536082325,1.7845303867403315,0.6687306501547987,8.044412016574586e-05
-117.93,33.83,0.607843137,1792.0,411.0,0.031615236,381.0,0.137536034,0.353196482,4.703412073490814,0.22935267857142858,8.297962204724408e-05
-118.29,33.73,0.568627451,3161.0,435.0,0.052187561,771.0,0.152687549,0.446804343,4.099870298313878,0.13761467889908258,6.768814656290532e-05
-117.55,34.25,0.745098039,1578.0,317.0,0.024356064,322.0,0.279658212,0.284743156,4.900621118012422,0.2008871989860583,7.5639950310559e-05
-118.12,33.81,0.705882353,1798.0,331.0,0.024019731,340.0,0.256161984,0.440206432,5.288235294117647,0.18409343715239154,7.064626764705883e-05
-117.8,33.72,0.294117647,2617.0,506.0,0.036828386,511.0,0.298002786,0.384330374,5.12133072407045,0.19335116545662973,7.207120547945205e-05
-120.93,38.65,0.215686275,2213.0,384.0,0.030662294,351.0,0.279782348,0.319794558,6.304843304843305,0.1735201084500678,8.735696296296296e-05
-121.53,38.51,0.37254902,6132.0,1324.0,0.072647776,1174.0,0.183500917,0.337938813,5.223168654173765,0.21591650358773645,6.188055877342419e-05
-118.25,34.15,0.37254902,3960.0,1027.0,0.048375795,978.0,0.175459649,0.368660335,4.049079754601227,0.2593434343434343,4.946400306748466e-05
-121.81,37.31,0.274509804,1898.0,395.0,0.042714202,381.0,0.274430698,0.407216877,4.981627296587926,0.20811380400421498,0.00011211076640419947
-121.3,38.63,0.588235294,1817.0,372.0,0.027719387,339.0,0.179121667,0.278351429,5.359882005899705,0.20473307649972483,8.176810324483776e-05
-122.3,37.97,0.568627451,4030.0,772.0,0.049721124,718.0,0.216507359,0.348454233,5.612813370473537,0.19156327543424317,6.924947632311977e-05
-122.05,37.11,0.745098039,1065.0,248.0,0.01384568,208.0,0.282568516,0.270722595,5.1201923076923075,0.23286384976525823,6.656576923076923e-05
-118.16,33.88,0.333333333,2287.0,662.0,0.050477872,537.0,0.102784789,0.320206927,4.258845437616388,0.2894621775251421,9.399976163873371e-05
-122.41,37.76,1.0,3452.0,784.0,0.083634631,753.0,0.15955642,0.505773172,4.584329349269589,0.22711471610660486,0.00011106856706507304
-122.24,38.01,0.294117647,2084.0,315.0,0.032259873,307.0,0.380015448,0.454845547,6.7882736156351795,0.15115163147792707,0.00010508101954397395
-117.6,34.02,0.294117647,2103.0,348.0,0.036492054,356.0,0.329995448,0.29979464,5.907303370786517,0.16547788873038516,0.00010250576966292136
-122.52,38.7,0.490196078,102.0,17.0,0.001121108,13.0,0.002489621,0.149485982,7.846153846153846,0.16666666666666666,8.623907692307693e-05
-118.9,34.2,0.294117647,6510.0,817.0,0.064491718,778.0,0.516848043,0.901235459,8.367609254498715,0.12549923195084486,8.289423907455014e-05
